Cell	Phase
SA906-A96172B-R65-C24.bam	G1
SA906-A96172B-R65-C25.bam	G1
SA906-A96172B-R65-C29.bam	S
SA906-A96172B-R65-C31.bam	G1
SA906-A96172B-R65-C35.bam	G1
SA906-A96172B-R65-C39.bam	G1
SA906-A96172B-R65-C41.bam	G1
SA906-A96172B-R65-C46.bam	G1
SA906-A96172B-R65-C48.bam	S
SA906-A96172B-R65-C51.bam	S
SA906-A96172B-R65-C54.bam	S
SA906-A96172B-R65-C60.bam	G1
SA906-A96172B-R65-C61.bam	G1
SA906-A96172B-R65-C63.bam	S
SA906-A96172B-R65-C64.bam	G1
SA906-A96172B-R65-C66.bam	G1
SA906-A96172B-R65-C67.bam	G1
SA906-A96172B-R67-C13.bam	G1
SA906-A96172B-R68-C13.bam	G1
SA906-A96172B-R68-C41.bam	G1
SA906-A96172B-R69-C07.bam	S
SA906-A96172B-R69-C08.bam	G1
SA906-A96172B-R69-C09.bam	G1
SA906-A96172B-R69-C12.bam	S
SA906-A96172B-R69-C13.bam	S
SA906-A96172B-R69-C16.bam	S
SA906-A96172B-R69-C17.bam	G1
SA906-A96172B-R69-C20.bam	G1
SA906-A96172B-R69-C21.bam	G1
SA906-A96172B-R69-C22.bam	G1
SA906-A96172B-R69-C24.bam	S
SA906-A96172B-R69-C25.bam	G1
SA906-A96172B-R69-C31.bam	G1
SA906-A96172B-R69-C32.bam	G1
SA906-A96172B-R69-C39.bam	G1
SA906-A96172B-R69-C41.bam	S
SA906-A96172B-R69-C43.bam	G1
SA906-A96172B-R69-C44.bam	G1
SA906-A96172B-R69-C46.bam	G1
SA906-A96172B-R69-C47.bam	S
SA906-A96172B-R69-C56.bam	G1
SA906-A96172B-R69-C57.bam	G1
SA906-A96172B-R69-C60.bam	S
SA906-A96172B-R69-C64.bam	G1
SA906-A96172B-R69-C68.bam	G1
SA906-A96172B-R70-C13.bam	G1
SA906-A96172B-R70-C16.bam	G1
SA906-A96172B-R70-C28.bam	G1
SA906-A96172B-R70-C41.bam	G1
SA906-A96211C-R50-C07.bam	G1
SA906-A96211C-R50-C08.bam	G1
SA906-A96211C-R50-C09.bam	S
SA906-A96211C-R50-C10.bam	S
SA906-A96211C-R50-C11.bam	G1
SA906-A96211C-R50-C12.bam	G1
SA906-A96211C-R50-C13.bam	G1
SA906-A96211C-R50-C14.bam	G1
SA906-A96211C-R50-C15.bam	G1
SA906-A96211C-R50-C16.bam	G1
SA906-A96211C-R50-C17.bam	G1
SA906-A96211C-R50-C18.bam	G1
SA906-A96211C-R50-C19.bam	G1
SA906-A96211C-R50-C20.bam	G1
SA906-A96211C-R50-C21.bam	G1
SA906-A96211C-R50-C22.bam	G1
SA906-A96211C-R50-C23.bam	G1
SA906-A96211C-R50-C24.bam	G1
SA906-A96211C-R50-C25.bam	S
SA906-A96211C-R50-C26.bam	G1
SA906-A96211C-R50-C27.bam	S
SA906-A96211C-R50-C28.bam	G1
SA906-A96211C-R50-C29.bam	G1
SA906-A96211C-R50-C30.bam	G1
SA906-A96211C-R50-C31.bam	G1
SA906-A96211C-R50-C32.bam	G1
SA906-A96211C-R50-C33.bam	G1
SA906-A96211C-R50-C34.bam	G1
SA906-A96211C-R50-C35.bam	G1
SA906-A96211C-R50-C37.bam	G1
SA906-A96211C-R50-C38.bam	S
SA906-A96211C-R50-C39.bam	G1
SA906-A96211C-R50-C40.bam	G1
SA906-A96211C-R50-C41.bam	G1
SA906-A96211C-R50-C42.bam	G1
SA906-A96211C-R50-C43.bam	G1
SA906-A96211C-R50-C44.bam	S
SA906-A96211C-R50-C46.bam	G1
SA906-A96211C-R50-C47.bam	G1
SA906-A96211C-R50-C48.bam	G1
SA906-A96211C-R50-C50.bam	G1
SA906-A96211C-R50-C51.bam	G1
SA906-A96211C-R50-C52.bam	G1
SA906-A96211C-R50-C54.bam	G1
SA906-A96211C-R50-C59.bam	G1
SA906-A96211C-R50-C60.bam	G1
SA906-A96211C-R50-C61.bam	G1
SA906-A96211C-R50-C62.bam	S
SA906-A96211C-R50-C63.bam	G1
SA906-A96211C-R50-C64.bam	G1
SA906-A96211C-R50-C66.bam	S
SA906-A96211C-R50-C67.bam	G1
SA906-A96211C-R50-C68.bam	G1
SA906-A96211C-R50-C69.bam	G1
SA906-A96211C-R51-C07.bam	G1
SA906-A96211C-R51-C09.bam	G1
SA906-A96211C-R51-C10.bam	G1
SA906-A96211C-R51-C11.bam	G1
SA906-A96211C-R51-C12.bam	G1
SA906-A96211C-R51-C13.bam	G1
SA906-A96211C-R51-C14.bam	G1
SA906-A96211C-R51-C16.bam	G1
SA906-A96211C-R51-C17.bam	G1
SA906-A96211C-R51-C18.bam	G1
SA906-A96211C-R51-C20.bam	G1
SA906-A96211C-R51-C21.bam	G1
SA906-A96211C-R51-C22.bam	G1
SA906-A96211C-R51-C23.bam	G1
SA906-A96211C-R51-C24.bam	G1
SA906-A96211C-R51-C25.bam	G1
SA906-A96211C-R51-C26.bam	G1
SA906-A96211C-R51-C28.bam	G1
SA906-A96211C-R51-C29.bam	G1
SA906-A96211C-R51-C31.bam	G1
SA906-A96211C-R51-C32.bam	G1
SA906-A96211C-R51-C33.bam	G1
SA906-A96211C-R51-C35.bam	G1
SA906-A96211C-R51-C39.bam	G1
SA906-A96211C-R51-C40.bam	G1
SA906-A96211C-R51-C41.bam	G1
SA906-A96211C-R51-C42.bam	G1
SA906-A96211C-R51-C43.bam	G1
SA906-A96211C-R51-C44.bam	G1
SA906-A96211C-R51-C49.bam	G1
SA906-A96211C-R51-C50.bam	S
SA906-A96211C-R51-C51.bam	G1
SA906-A96211C-R51-C52.bam	G1
SA906-A96211C-R51-C54.bam	G1
SA906-A96211C-R51-C56.bam	G1
SA906-A96211C-R51-C57.bam	G1
SA906-A96211C-R51-C59.bam	G1
SA906-A96211C-R51-C61.bam	G1
SA906-A96211C-R51-C64.bam	G1
SA906-A96211C-R51-C65.bam	G1
SA906-A96211C-R51-C66.bam	G1
SA906-A96211C-R51-C67.bam	G1
SA906-A96211C-R51-C68.bam	G1
SA906-A96211C-R51-C70.bam	G1
SA906-A96211C-R52-C07.bam	G1
SA906-A96211C-R52-C08.bam	G1
SA906-A96211C-R52-C09.bam	G1
SA906-A96211C-R52-C11.bam	G1
SA906-A96211C-R52-C12.bam	G1
SA906-A96211C-R52-C13.bam	G1
SA906-A96211C-R52-C14.bam	G1
SA906-A96211C-R52-C15.bam	S
SA906-A96211C-R52-C16.bam	G1
SA906-A96211C-R52-C17.bam	G1
SA906-A96211C-R52-C20.bam	G1
SA906-A96211C-R52-C21.bam	G1
SA906-A96211C-R52-C22.bam	G1
SA906-A96211C-R52-C23.bam	G1
SA906-A96211C-R52-C24.bam	G1
SA906-A96211C-R52-C25.bam	G1
SA906-A96211C-R52-C26.bam	G1
SA906-A96211C-R52-C27.bam	G1
SA906-A96211C-R52-C28.bam	G1
SA906-A96211C-R52-C29.bam	G1
SA906-A96211C-R52-C30.bam	G1
SA906-A96211C-R52-C31.bam	G1
SA906-A96211C-R52-C32.bam	G1
SA906-A96211C-R52-C33.bam	G1
SA906-A96211C-R52-C37.bam	G1
SA906-A96211C-R52-C38.bam	G1
SA906-A96211C-R52-C39.bam	G1
SA906-A96211C-R52-C40.bam	G1
SA906-A96211C-R52-C41.bam	G1
SA906-A96211C-R52-C42.bam	S
SA906-A96211C-R52-C43.bam	G1
SA906-A96211C-R52-C44.bam	S
SA906-A96211C-R52-C45.bam	S
SA906-A96211C-R52-C49.bam	G1
SA906-A96211C-R52-C50.bam	S
SA906-A96211C-R52-C51.bam	S
SA906-A96211C-R52-C52.bam	G1
SA906-A96211C-R52-C54.bam	G1
SA906-A96211C-R52-C55.bam	G1
SA906-A96211C-R52-C57.bam	G1
SA906-A96211C-R52-C58.bam	G1
SA906-A96211C-R52-C59.bam	G1
SA906-A96211C-R52-C62.bam	G1
SA906-A96211C-R52-C63.bam	G1
SA906-A96211C-R52-C65.bam	G1
SA906-A96211C-R52-C66.bam	G1
SA906-A96211C-R52-C68.bam	G1
SA906-A96211C-R52-C69.bam	G1
SA906-A96211C-R52-C70.bam	G1
SA906-A96211C-R53-C07.bam	G1
SA906-A96211C-R53-C08.bam	G1
SA906-A96211C-R53-C09.bam	G1
SA906-A96211C-R53-C10.bam	G1
SA906-A96211C-R53-C11.bam	G1
SA906-A96211C-R53-C12.bam	G1
SA906-A96211C-R53-C13.bam	G1
SA906-A96211C-R53-C14.bam	G1
SA906-A96211C-R53-C15.bam	G1
SA906-A96211C-R53-C18.bam	G1
SA906-A96211C-R53-C19.bam	G1
SA906-A96211C-R53-C20.bam	G1
SA906-A96211C-R53-C21.bam	G1
SA906-A96211C-R53-C22.bam	G1
SA906-A96211C-R53-C23.bam	G1
SA906-A96211C-R53-C24.bam	S
SA906-A96211C-R53-C25.bam	G1
SA906-A96211C-R53-C26.bam	G1
SA906-A96211C-R53-C27.bam	G1
SA906-A96211C-R53-C29.bam	G1
SA906-A96211C-R53-C31.bam	G1
SA906-A96211C-R53-C32.bam	G1
SA906-A96211C-R53-C33.bam	G1
SA906-A96211C-R53-C37.bam	G1
SA906-A96211C-R53-C39.bam	G1
SA906-A96211C-R53-C40.bam	G1
SA906-A96211C-R53-C41.bam	G1
SA906-A96211C-R53-C42.bam	G1
SA906-A96211C-R53-C43.bam	G1
SA906-A96211C-R53-C44.bam	S
SA906-A96211C-R53-C45.bam	G1
SA906-A96211C-R53-C46.bam	G1
SA906-A96211C-R53-C48.bam	G1
SA906-A96211C-R53-C49.bam	G1
SA906-A96211C-R53-C50.bam	G1
SA906-A96211C-R53-C51.bam	G1
SA906-A96211C-R53-C55.bam	G1
SA906-A96211C-R53-C56.bam	G1
SA906-A96211C-R53-C59.bam	G1
SA906-A96211C-R53-C60.bam	G1
SA906-A96211C-R53-C66.bam	G1
SA906-A96211C-R53-C68.bam	S
SA906-A96211C-R54-C08.bam	G1
SA906-A96211C-R54-C09.bam	G1
SA906-A96211C-R54-C11.bam	G1
SA906-A96211C-R54-C12.bam	G1
SA906-A96211C-R54-C13.bam	G1
SA906-A96211C-R54-C14.bam	G1
SA906-A96211C-R54-C15.bam	G1
SA906-A96211C-R54-C16.bam	G1
SA906-A96211C-R54-C17.bam	G1
SA906-A96211C-R54-C19.bam	G1
SA906-A96211C-R54-C20.bam	G1
SA906-A96211C-R54-C21.bam	G1
SA906-A96211C-R54-C22.bam	G1
SA906-A96211C-R54-C24.bam	G1
SA906-A96211C-R54-C25.bam	G1
SA906-A96211C-R54-C26.bam	G1
SA906-A96211C-R54-C28.bam	G1
SA906-A96211C-R54-C29.bam	G1
SA906-A96211C-R54-C31.bam	G1
SA906-A96211C-R54-C32.bam	G1
SA906-A96211C-R54-C35.bam	G1
SA906-A96211C-R54-C37.bam	G1
SA906-A96211C-R54-C38.bam	S
SA906-A96211C-R54-C39.bam	G1
SA906-A96211C-R54-C40.bam	G1
SA906-A96211C-R54-C41.bam	G1
SA906-A96211C-R54-C42.bam	G1
SA906-A96211C-R54-C43.bam	G1
SA906-A96211C-R54-C44.bam	G1
SA906-A96211C-R54-C46.bam	G1
SA906-A96211C-R54-C48.bam	S
SA906-A96211C-R54-C49.bam	G1
SA906-A96211C-R54-C50.bam	G1
SA906-A96211C-R54-C51.bam	G1
SA906-A96211C-R54-C52.bam	G1
SA906-A96211C-R54-C54.bam	G1
SA906-A96211C-R54-C55.bam	G1
SA906-A96211C-R54-C58.bam	G1
SA906-A96211C-R54-C59.bam	G1
SA906-A96211C-R54-C60.bam	G1
SA906-A96211C-R54-C61.bam	G1
SA906-A96211C-R54-C63.bam	G1
SA906-A96211C-R54-C64.bam	G1
SA906-A96211C-R54-C65.bam	G1
SA906-A96211C-R54-C66.bam	G1
SA906-A96211C-R54-C67.bam	G1
SA906-A96211C-R54-C69.bam	G1
SA906-A96211C-R55-C07.bam	G1
SA906-A96211C-R55-C08.bam	G1
SA906-A96211C-R55-C09.bam	G1
SA906-A96211C-R55-C12.bam	G1
SA906-A96211C-R55-C13.bam	G1
SA906-A96211C-R55-C14.bam	G1
SA906-A96211C-R55-C15.bam	G1
SA906-A96211C-R55-C16.bam	G1
SA906-A96211C-R55-C17.bam	G1
SA906-A96211C-R55-C19.bam	G1
SA906-A96211C-R55-C20.bam	G1
SA906-A96211C-R55-C21.bam	S
SA906-A96211C-R55-C22.bam	G1
SA906-A96211C-R55-C23.bam	S
SA906-A96211C-R55-C24.bam	G1
SA906-A96211C-R55-C25.bam	G1
SA906-A96211C-R55-C26.bam	G1
SA906-A96211C-R55-C28.bam	G1
SA906-A96211C-R55-C29.bam	G1
SA906-A96211C-R55-C31.bam	G1
SA906-A96211C-R55-C32.bam	G1
SA906-A96211C-R55-C35.bam	G1
SA906-A96211C-R55-C39.bam	S
SA906-A96211C-R55-C40.bam	G1
SA906-A96211C-R55-C41.bam	G1
SA906-A96211C-R55-C42.bam	G1
SA906-A96211C-R55-C43.bam	G1
SA906-A96211C-R55-C44.bam	G1
SA906-A96211C-R55-C46.bam	G1
SA906-A96211C-R55-C47.bam	G1
SA906-A96211C-R55-C48.bam	G1
SA906-A96211C-R55-C49.bam	G1
SA906-A96211C-R55-C50.bam	G1
SA906-A96211C-R55-C51.bam	G1
SA906-A96211C-R55-C52.bam	G1
SA906-A96211C-R55-C54.bam	G1
SA906-A96211C-R55-C55.bam	G1
SA906-A96211C-R55-C56.bam	G1
SA906-A96211C-R55-C57.bam	G1
SA906-A96211C-R55-C58.bam	G1
SA906-A96211C-R55-C59.bam	G1
SA906-A96211C-R55-C60.bam	G1
SA906-A96211C-R55-C61.bam	G1
SA906-A96211C-R55-C62.bam	S
SA906-A96211C-R55-C64.bam	G1
SA906-A96211C-R55-C65.bam	G1
SA906-A96211C-R55-C66.bam	G1
SA906-A96211C-R55-C67.bam	G1
SA906-A96211C-R55-C68.bam	G1
SA906-A96211C-R55-C69.bam	G1
SA906-A96211C-R55-C70.bam	G1
SA906-A96211C-R56-C07.bam	G1
SA906-A96211C-R56-C08.bam	G1
SA906-A96211C-R56-C09.bam	S
SA906-A96211C-R56-C12.bam	G1
SA906-A96211C-R56-C13.bam	G1
SA906-A96211C-R56-C14.bam	G1
SA906-A96211C-R56-C16.bam	G1
SA906-A96211C-R56-C17.bam	G1
SA906-A96211C-R56-C18.bam	G1
SA906-A96211C-R56-C20.bam	G1
SA906-A96211C-R56-C21.bam	G1
SA906-A96211C-R56-C22.bam	G1
SA906-A96211C-R56-C23.bam	G1
SA906-A96211C-R56-C24.bam	G1
SA906-A96211C-R56-C25.bam	G1
SA906-A96211C-R56-C26.bam	G1
SA906-A96211C-R56-C27.bam	S
SA906-A96211C-R56-C28.bam	G1
SA906-A96211C-R56-C31.bam	G1
SA906-A96211C-R56-C32.bam	G1
SA906-A96211C-R56-C33.bam	G1
SA906-A96211C-R56-C35.bam	G1
SA906-A96211C-R56-C39.bam	G1
SA906-A96211C-R56-C40.bam	G1
SA906-A96211C-R56-C41.bam	G1
SA906-A96211C-R56-C42.bam	S
SA906-A96211C-R56-C43.bam	G1
SA906-A96211C-R56-C44.bam	G1
SA906-A96211C-R56-C45.bam	G1
SA906-A96211C-R56-C46.bam	G1
SA906-A96211C-R56-C48.bam	S
SA906-A96211C-R56-C49.bam	G1
SA906-A96211C-R56-C50.bam	G1
SA906-A96211C-R56-C51.bam	S
SA906-A96211C-R56-C52.bam	G1
SA906-A96211C-R56-C54.bam	G1
SA906-A96211C-R56-C55.bam	G1
SA906-A96211C-R56-C56.bam	G1
SA906-A96211C-R56-C57.bam	G1
SA906-A96211C-R56-C58.bam	G1
SA906-A96211C-R56-C59.bam	G1
SA906-A96211C-R56-C60.bam	S
SA906-A96211C-R56-C61.bam	G1
SA906-A96211C-R56-C62.bam	G1
SA906-A96211C-R56-C63.bam	G1
SA906-A96211C-R56-C64.bam	G1
SA906-A96211C-R56-C65.bam	G1
SA906-A96211C-R56-C66.bam	G1
SA906-A96211C-R56-C67.bam	G1
SA906-A96211C-R56-C68.bam	S
SA906-A96211C-R56-C69.bam	G1
SA906-A96211C-R56-C70.bam	G1
SA906-A96211C-R57-C07.bam	G1
SA906-A96211C-R57-C08.bam	G1
SA906-A96211C-R57-C09.bam	G1
SA906-A96211C-R57-C11.bam	G1
SA906-A96211C-R57-C12.bam	G1
SA906-A96211C-R57-C13.bam	G1
SA906-A96211C-R57-C14.bam	G1
SA906-A96211C-R57-C15.bam	G1
SA906-A96211C-R57-C16.bam	S
SA906-A96211C-R57-C17.bam	G1
SA906-A96211C-R57-C20.bam	G1
SA906-A96211C-R57-C21.bam	G1
SA906-A96211C-R57-C22.bam	G1
SA906-A96211C-R57-C23.bam	G1
SA906-A96211C-R57-C24.bam	G1
SA906-A96211C-R57-C25.bam	G1
SA906-A96211C-R57-C26.bam	G1
SA906-A96211C-R57-C27.bam	G1
SA906-A96211C-R57-C28.bam	G1
SA906-A96211C-R57-C29.bam	G1
SA906-A96211C-R57-C30.bam	G1
SA906-A96211C-R57-C31.bam	G1
SA906-A96211C-R57-C32.bam	G1
SA906-A96211C-R57-C34.bam	S
SA906-A96211C-R57-C35.bam	G1
SA906-A96211C-R57-C38.bam	G1
SA906-A96211C-R57-C39.bam	G1
SA906-A96211C-R57-C40.bam	G1
SA906-A96211C-R57-C41.bam	G1
SA906-A96211C-R57-C42.bam	G1
SA906-A96211C-R57-C43.bam	G1
SA906-A96211C-R57-C44.bam	S
SA906-A96211C-R57-C45.bam	G1
SA906-A96211C-R57-C46.bam	G1
SA906-A96211C-R57-C47.bam	G1
SA906-A96211C-R57-C48.bam	G1
SA906-A96211C-R57-C49.bam	G1
SA906-A96211C-R57-C50.bam	G1
SA906-A96211C-R57-C51.bam	G1
SA906-A96211C-R57-C52.bam	G1
SA906-A96211C-R57-C54.bam	G1
SA906-A96211C-R57-C55.bam	G1
SA906-A96211C-R57-C56.bam	G1
SA906-A96211C-R57-C57.bam	S
SA906-A96211C-R57-C58.bam	G1
SA906-A96211C-R57-C59.bam	G1
SA906-A96211C-R57-C60.bam	G1
SA906-A96211C-R57-C61.bam	G1
SA906-A96211C-R57-C62.bam	G1
SA906-A96211C-R57-C63.bam	G1
SA906-A96211C-R57-C64.bam	S
SA906-A96211C-R57-C65.bam	S
SA906-A96211C-R57-C66.bam	S
SA906-A96211C-R57-C67.bam	G1
SA906-A96211C-R57-C68.bam	G1
SA906-A96211C-R57-C69.bam	G1
SA906-A96211C-R57-C70.bam	G1
SA906-A96211C-R58-C08.bam	G1
SA906-A96211C-R58-C13.bam	G1
SA906-A96211C-R58-C16.bam	G1
SA906-A96211C-R58-C21.bam	G1
SA906-A96211C-R58-C22.bam	S
SA906-A96211C-R58-C26.bam	S
SA906-A96211C-R58-C30.bam	G1
SA906-A96211C-R58-C38.bam	G1
SA906-A96211C-R58-C39.bam	G1
SA906-A96211C-R58-C40.bam	G1
SA906-A96211C-R58-C41.bam	G1
SA906-A96211C-R58-C42.bam	G1
SA906-A96211C-R58-C43.bam	S
SA906-A96211C-R58-C44.bam	G1
SA906-A96211C-R58-C49.bam	G1
SA906-A96211C-R58-C54.bam	G1
SA906-A96211C-R58-C55.bam	G1
SA906-A96211C-R58-C56.bam	G1
SA906-A96211C-R58-C57.bam	G1
SA906-A96211C-R58-C58.bam	G1
SA906-A96211C-R58-C59.bam	G1
SA906-A96211C-R58-C64.bam	G1
SA906-A96211C-R58-C66.bam	G1
SA906-A96211C-R59-C07.bam	G1
SA906-A96211C-R59-C08.bam	G1
SA906-A96211C-R59-C09.bam	G1
SA906-A96211C-R59-C10.bam	S
SA906-A96211C-R59-C13.bam	S
SA906-A96211C-R59-C14.bam	G1
SA906-A96211C-R59-C15.bam	G1
SA906-A96211C-R59-C16.bam	G1
SA906-A96211C-R59-C17.bam	G1
SA906-A96211C-R59-C19.bam	S
SA906-A96211C-R59-C20.bam	G1
SA906-A96211C-R59-C21.bam	G1
SA906-A96211C-R59-C23.bam	G1
SA906-A96211C-R59-C24.bam	G1
SA906-A96211C-R59-C25.bam	G1
SA906-A96211C-R59-C28.bam	G1
SA906-A96211C-R59-C31.bam	G1
SA906-A96211C-R59-C32.bam	G1
SA906-A96211C-R59-C35.bam	G1
SA906-A96211C-R59-C39.bam	G1
SA906-A96211C-R59-C40.bam	G1
SA906-A96211C-R59-C41.bam	G1
SA906-A96211C-R59-C42.bam	S
SA906-A96211C-R59-C43.bam	G1
SA906-A96211C-R59-C44.bam	G1
SA906-A96211C-R59-C46.bam	G1
SA906-A96211C-R59-C49.bam	S
SA906-A96211C-R59-C51.bam	G1
SA906-A96211C-R59-C52.bam	G1
SA906-A96211C-R59-C54.bam	G1
SA906-A96211C-R59-C57.bam	G1
SA906-A96211C-R59-C60.bam	G1
SA906-A96211C-R59-C61.bam	G1
SA906-A96211C-R59-C62.bam	G1
SA906-A96211C-R59-C63.bam	G1
SA906-A96211C-R59-C65.bam	G1
SA906-A96211C-R59-C66.bam	G1
SA906-A96211C-R59-C67.bam	G1
SA906-A96211C-R59-C68.bam	G1
SA906-A96211C-R59-C69.bam	G1
SA906-A96211C-R59-C70.bam	G1
SA906-A96211C-R60-C08.bam	S
SA906-A96211C-R60-C09.bam	G1
SA906-A96211C-R60-C11.bam	G1
SA906-A96211C-R60-C12.bam	G1
SA906-A96211C-R60-C13.bam	G1
SA906-A96211C-R60-C17.bam	S
SA906-A96211C-R60-C19.bam	G1
SA906-A96211C-R60-C21.bam	S
SA906-A96211C-R60-C22.bam	G1
SA906-A96211C-R60-C24.bam	G1
SA906-A96211C-R60-C25.bam	G1
SA906-A96211C-R60-C26.bam	G1
SA906-A96211C-R60-C28.bam	S
SA906-A96211C-R60-C29.bam	G1
SA906-A96211C-R60-C32.bam	G1
SA906-A96211C-R60-C35.bam	G1
SA906-A96211C-R60-C39.bam	G1
SA906-A96211C-R60-C40.bam	S
SA906-A96211C-R60-C41.bam	S
SA906-A96211C-R60-C43.bam	S
SA906-A96211C-R60-C44.bam	G1
SA906-A96211C-R60-C46.bam	G1
SA906-A96211C-R60-C47.bam	G1
SA906-A96211C-R60-C48.bam	S
SA906-A96211C-R60-C49.bam	S
SA906-A96211C-R60-C54.bam	G1
SA906-A96211C-R60-C57.bam	G1
SA906-A96211C-R60-C60.bam	G1
SA906-A96211C-R60-C61.bam	G1
SA906-A96211C-R60-C64.bam	G1
SA906-A96211C-R60-C66.bam	G1
SA906-A96211C-R60-C67.bam	G1
SA906-A96211C-R60-C68.bam	G1
SA906-A96211C-R60-C69.bam	G1
SA906-A96211C-R61-C07.bam	G1
SA906-A96211C-R61-C08.bam	G1
SA906-A96211C-R61-C09.bam	S
SA906-A96211C-R61-C11.bam	G1
SA906-A96211C-R61-C12.bam	G1
SA906-A96211C-R61-C13.bam	S
SA906-A96211C-R61-C14.bam	S
SA906-A96211C-R61-C16.bam	G1
SA906-A96211C-R61-C17.bam	G1
SA906-A96211C-R61-C18.bam	G1
SA906-A96211C-R61-C20.bam	G1
SA906-A96211C-R61-C21.bam	G1
SA906-A96211C-R61-C22.bam	G1
SA906-A96211C-R61-C23.bam	G1
SA906-A96211C-R61-C24.bam	G1
SA906-A96211C-R61-C25.bam	G1
SA906-A96211C-R61-C26.bam	G1
SA906-A96211C-R61-C27.bam	G1
SA906-A96211C-R61-C28.bam	G1
SA906-A96211C-R61-C29.bam	G1
SA906-A96211C-R61-C31.bam	G1
SA906-A96211C-R61-C32.bam	G1
SA906-A96211C-R61-C33.bam	G1
SA906-A96211C-R61-C38.bam	G1
SA906-A96211C-R61-C39.bam	G1
SA906-A96211C-R61-C40.bam	G1
SA906-A96211C-R61-C41.bam	G1
SA906-A96211C-R61-C43.bam	G1
SA906-A96211C-R61-C44.bam	G1
SA906-A96211C-R61-C45.bam	G1
SA906-A96211C-R61-C46.bam	G1
SA906-A96211C-R61-C47.bam	G1
SA906-A96211C-R61-C48.bam	G1
SA906-A96211C-R61-C49.bam	G1
SA906-A96211C-R61-C50.bam	G1
SA906-A96211C-R61-C51.bam	G1
SA906-A96211C-R61-C52.bam	S
SA906-A96211C-R61-C54.bam	G1
SA906-A96211C-R61-C55.bam	G1
SA906-A96211C-R61-C56.bam	G1
SA906-A96211C-R61-C57.bam	G1
SA906-A96211C-R61-C58.bam	G1
SA906-A96211C-R61-C59.bam	S
SA906-A96211C-R61-C60.bam	G1
SA906-A96211C-R61-C61.bam	G1
SA906-A96211C-R61-C62.bam	G1
SA906-A96211C-R61-C63.bam	G1
SA906-A96211C-R61-C64.bam	G1
SA906-A96211C-R61-C65.bam	G1
SA906-A96211C-R61-C66.bam	G1
SA906-A96211C-R61-C67.bam	G1
SA906-A96211C-R61-C68.bam	G1
SA906-A96211C-R61-C69.bam	G1
SA906-A96211C-R61-C70.bam	G1
SA906-A96211C-R62-C07.bam	G1
SA906-A96211C-R62-C08.bam	S
SA906-A96211C-R62-C09.bam	G1
SA906-A96211C-R62-C10.bam	G1
SA906-A96211C-R62-C11.bam	G1
SA906-A96211C-R62-C12.bam	G1
SA906-A96211C-R62-C13.bam	G1
SA906-A96211C-R62-C14.bam	G1
SA906-A96211C-R62-C16.bam	G1
SA906-A96211C-R62-C17.bam	G1
SA906-A96211C-R62-C19.bam	G1
SA906-A96211C-R62-C20.bam	G1
SA906-A96211C-R62-C21.bam	G1
SA906-A96211C-R62-C23.bam	G1
SA906-A96211C-R62-C24.bam	G1
SA906-A96211C-R62-C25.bam	G1
SA906-A96211C-R62-C26.bam	G1
SA906-A96211C-R62-C27.bam	G1
SA906-A96211C-R62-C28.bam	G1
SA906-A96211C-R62-C29.bam	G1
SA906-A96211C-R62-C31.bam	G1
SA906-A96211C-R62-C32.bam	G1
SA906-A96211C-R62-C35.bam	G1
SA906-A96211C-R62-C37.bam	G1
SA906-A96211C-R62-C39.bam	G1
SA906-A96211C-R62-C40.bam	G1
SA906-A96211C-R62-C41.bam	G1
SA906-A96211C-R62-C42.bam	G1
SA906-A96211C-R62-C43.bam	G1
SA906-A96211C-R62-C44.bam	G1
SA906-A96211C-R62-C46.bam	G1
SA906-A96211C-R62-C47.bam	G1
SA906-A96211C-R62-C48.bam	G1
SA906-A96211C-R62-C49.bam	G1
SA906-A96211C-R62-C50.bam	G1
SA906-A96211C-R62-C51.bam	G1
SA906-A96211C-R62-C54.bam	G1
SA906-A96211C-R62-C56.bam	G1
SA906-A96211C-R62-C57.bam	S
SA906-A96211C-R62-C60.bam	G1
SA906-A96211C-R62-C61.bam	G1
SA906-A96211C-R62-C62.bam	G1
SA906-A96211C-R62-C63.bam	G1
SA906-A96211C-R62-C64.bam	G1
SA906-A96211C-R62-C65.bam	G1
SA906-A96211C-R62-C66.bam	G1
SA906-A96211C-R62-C67.bam	G1
SA906-A96211C-R62-C69.bam	G1
SA906-A96211C-R62-C70.bam	G1
SA906-A96211C-R63-C07.bam	S
SA906-A96211C-R63-C08.bam	G1
SA906-A96211C-R63-C09.bam	G1
SA906-A96211C-R63-C11.bam	G1
SA906-A96211C-R63-C13.bam	G1
SA906-A96211C-R63-C15.bam	G1
SA906-A96211C-R63-C16.bam	G1
SA906-A96211C-R63-C17.bam	G1
SA906-A96211C-R63-C18.bam	S
SA906-A96211C-R63-C20.bam	G1
SA906-A96211C-R63-C21.bam	G1
SA906-A96211C-R63-C23.bam	G1
SA906-A96211C-R63-C24.bam	G1
SA906-A96211C-R63-C25.bam	G1
SA906-A96211C-R63-C27.bam	G1
SA906-A96211C-R63-C28.bam	G1
SA906-A96211C-R63-C32.bam	G1
SA906-A96211C-R63-C43.bam	G1
SA906-A96211C-R63-C44.bam	G1
SA906-A96211C-R63-C46.bam	G1
SA906-A96211C-R63-C49.bam	G1
SA906-A96211C-R63-C54.bam	G1
SA906-A96211C-R63-C56.bam	G1
