Cell	Phase
SA928-A90553C-R48-C43.bam	S
SA928-A90553C-R48-C44.bam	S
SA928-A90553C-R48-C45.bam	G1
SA928-A90553C-R48-C46.bam	S
SA928-A90553C-R48-C47.bam	S
SA928-A90553C-R48-C48.bam	S
SA928-A90553C-R48-C49.bam	S
SA928-A90553C-R48-C50.bam	S
SA928-A90553C-R48-C51.bam	S
SA928-A90553C-R48-C52.bam	S
SA928-A90553C-R48-C54.bam	S
SA928-A90553C-R48-C56.bam	S
SA928-A90553C-R48-C57.bam	G1
SA928-A90553C-R48-C58.bam	S
SA928-A90553C-R48-C60.bam	G1
SA928-A90553C-R48-C61.bam	G1
SA928-A90553C-R48-C63.bam	G1
SA928-A90553C-R48-C64.bam	G1
SA928-A90553C-R48-C65.bam	G1
SA928-A90553C-R48-C66.bam	G1
SA928-A90553C-R48-C67.bam	G1
SA928-A90553C-R48-C68.bam	G1
SA928-A90553C-R48-C69.bam	S
SA928-A90553C-R49-C03.bam	G1
SA928-A90553C-R49-C05.bam	G1
SA928-A90553C-R49-C06.bam	G1
SA928-A90553C-R49-C07.bam	G1
SA928-A90553C-R49-C08.bam	G1
SA928-A90553C-R49-C09.bam	G1
SA928-A90553C-R49-C10.bam	G1
SA928-A90553C-R49-C11.bam	G1
SA928-A90553C-R49-C12.bam	G1
SA928-A90553C-R49-C13.bam	G1
SA928-A90553C-R49-C14.bam	G1
SA928-A90553C-R49-C15.bam	G1
SA928-A90553C-R49-C16.bam	G1
SA928-A90553C-R49-C17.bam	G1
SA928-A90553C-R49-C18.bam	G1
SA928-A90553C-R49-C19.bam	G1
SA928-A90553C-R49-C21.bam	S
SA928-A90553C-R49-C22.bam	G1
SA928-A90553C-R49-C23.bam	G1
SA928-A90553C-R49-C24.bam	G1
SA928-A90553C-R49-C25.bam	G1
SA928-A90553C-R49-C26.bam	G1
SA928-A90553C-R49-C27.bam	G1
SA928-A90553C-R49-C28.bam	G1
SA928-A90553C-R49-C30.bam	G1
SA928-A90553C-R49-C31.bam	S
SA928-A90553C-R49-C32.bam	G1
SA928-A90553C-R49-C33.bam	G1
SA928-A90553C-R49-C35.bam	S
SA928-A90553C-R49-C37.bam	G1
SA928-A90553C-R49-C39.bam	S
SA928-A90553C-R49-C40.bam	S
SA928-A90553C-R49-C41.bam	S
SA928-A90553C-R49-C42.bam	S
SA928-A90553C-R49-C43.bam	S
SA928-A90553C-R49-C44.bam	S
SA928-A90553C-R49-C45.bam	S
SA928-A90553C-R49-C46.bam	S
SA928-A90553C-R49-C47.bam	S
SA928-A90553C-R49-C48.bam	S
SA928-A90553C-R49-C49.bam	S
SA928-A90553C-R49-C50.bam	S
SA928-A90553C-R49-C51.bam	S
SA928-A90553C-R49-C52.bam	S
SA928-A90553C-R49-C54.bam	S
SA928-A90553C-R49-C56.bam	G1
SA928-A90553C-R49-C57.bam	G1
SA928-A90553C-R49-C59.bam	G1
SA928-A90553C-R49-C63.bam	G1
SA928-A90553C-R49-C64.bam	G1
SA928-A90553C-R49-C66.bam	G1
SA928-A90553C-R49-C67.bam	S
SA928-A90553C-R49-C68.bam	G1
SA928-A90553C-R49-C69.bam	G1
SA928-A90553C-R50-C03.bam	G1
SA928-A90553C-R50-C05.bam	G1
SA928-A90553C-R50-C06.bam	G1
SA928-A90553C-R50-C07.bam	G1
SA928-A90553C-R50-C08.bam	G1
SA928-A90553C-R50-C09.bam	S
SA928-A90553C-R50-C10.bam	G1
SA928-A90553C-R50-C11.bam	G1
SA928-A90553C-R50-C12.bam	G1
SA928-A90553C-R50-C13.bam	G1
SA928-A90553C-R50-C14.bam	G1
SA928-A90553C-R50-C15.bam	G1
SA928-A90553C-R50-C16.bam	G1
SA928-A90553C-R50-C17.bam	S
SA928-A90553C-R50-C18.bam	G1
SA928-A90553C-R50-C19.bam	G1
SA928-A90553C-R50-C21.bam	G1
SA928-A90553C-R50-C22.bam	G1
SA928-A90553C-R50-C23.bam	G1
SA928-A90553C-R50-C24.bam	G1
SA928-A90553C-R50-C25.bam	G1
SA928-A90553C-R50-C26.bam	G1
SA928-A90553C-R50-C27.bam	G1
SA928-A90553C-R50-C28.bam	G1
SA928-A90553C-R50-C29.bam	G1
SA928-A90553C-R50-C30.bam	G1
SA928-A90553C-R50-C31.bam	S
SA928-A90553C-R50-C32.bam	G1
SA928-A90553C-R50-C35.bam	G1
SA928-A90553C-R50-C37.bam	G1
SA928-A90553C-R50-C39.bam	S
SA928-A90553C-R50-C40.bam	S
SA928-A90553C-R50-C41.bam	S
SA928-A90553C-R50-C42.bam	S
SA928-A90553C-R50-C43.bam	S
SA928-A90553C-R50-C44.bam	S
SA928-A90553C-R50-C45.bam	S
SA928-A90553C-R50-C46.bam	S
SA928-A90553C-R50-C48.bam	S
SA928-A90553C-R50-C49.bam	S
SA928-A90553C-R50-C50.bam	S
SA928-A90553C-R50-C51.bam	S
SA928-A90553C-R50-C52.bam	S
SA928-A90553C-R50-C54.bam	S
SA928-A90553C-R50-C61.bam	G1
SA928-A90553C-R50-C65.bam	S
SA928-A90553C-R51-C03.bam	G1
SA928-A90553C-R51-C05.bam	S
SA928-A90553C-R51-C06.bam	G1
SA928-A90553C-R51-C07.bam	G1
SA928-A90553C-R51-C08.bam	G1
SA928-A90553C-R51-C09.bam	G1
SA928-A90553C-R51-C10.bam	G1
SA928-A90553C-R51-C11.bam	G1
SA928-A90553C-R51-C12.bam	G1
SA928-A90553C-R51-C13.bam	G1
SA928-A90553C-R51-C14.bam	G1
SA928-A90553C-R51-C15.bam	G1
SA928-A90553C-R51-C16.bam	G1
SA928-A90553C-R51-C17.bam	G1
SA928-A90553C-R51-C19.bam	G1
SA928-A90553C-R51-C21.bam	G1
SA928-A90553C-R51-C22.bam	G1
SA928-A90553C-R51-C23.bam	G1
SA928-A90553C-R51-C24.bam	G1
SA928-A90553C-R51-C25.bam	G1
SA928-A90553C-R51-C26.bam	S
SA928-A90553C-R51-C27.bam	G1
SA928-A90553C-R51-C28.bam	G1
SA928-A90553C-R51-C29.bam	G1
SA928-A90553C-R51-C30.bam	G1
SA928-A90553C-R51-C31.bam	G1
SA928-A90553C-R51-C35.bam	G1
SA928-A90553C-R51-C37.bam	G1
SA928-A90553C-R51-C40.bam	S
SA928-A90553C-R51-C41.bam	S
SA928-A90553C-R51-C42.bam	S
SA928-A90553C-R51-C43.bam	S
SA928-A90553C-R51-C44.bam	S
SA928-A90553C-R51-C46.bam	S
SA928-A90553C-R51-C47.bam	S
SA928-A90553C-R51-C48.bam	S
SA928-A90553C-R51-C49.bam	S
SA928-A90553C-R51-C50.bam	S
SA928-A90553C-R51-C51.bam	S
SA928-A90553C-R51-C52.bam	S
SA928-A90553C-R51-C56.bam	S
SA928-A90553C-R51-C59.bam	G1
SA928-A90553C-R51-C61.bam	G1
SA928-A90553C-R51-C62.bam	S
SA928-A90553C-R51-C64.bam	G1
SA928-A90553C-R51-C65.bam	S
SA928-A90553C-R51-C68.bam	G1
SA928-A90553C-R51-C69.bam	G1
SA928-A90553C-R52-C03.bam	G1
SA928-A90553C-R52-C05.bam	G1
SA928-A90553C-R52-C06.bam	G1
SA928-A90553C-R52-C07.bam	G1
SA928-A90553C-R52-C08.bam	G1
SA928-A90553C-R52-C09.bam	G1
SA928-A90553C-R52-C10.bam	G1
SA928-A90553C-R52-C11.bam	G1
SA928-A90553C-R52-C12.bam	G1
SA928-A90553C-R52-C13.bam	G1
SA928-A90553C-R52-C14.bam	G1
SA928-A90553C-R52-C15.bam	G1
SA928-A90553C-R52-C16.bam	G1
SA928-A90553C-R52-C17.bam	G1
SA928-A90553C-R52-C19.bam	G1
SA928-A90553C-R52-C21.bam	G1
SA928-A90553C-R52-C22.bam	G1
SA928-A90553C-R52-C23.bam	S
SA928-A90553C-R52-C24.bam	G1
SA928-A90553C-R52-C25.bam	S
SA928-A90553C-R52-C26.bam	G1
SA928-A90553C-R52-C27.bam	G1
SA928-A90553C-R52-C28.bam	G1
SA928-A90553C-R52-C29.bam	S
SA928-A90553C-R52-C30.bam	G1
SA928-A90553C-R52-C31.bam	S
SA928-A90553C-R52-C32.bam	G1
SA928-A90553C-R52-C35.bam	S
SA928-A90553C-R52-C37.bam	G1
SA928-A90553C-R52-C40.bam	S
SA928-A90553C-R52-C41.bam	S
SA928-A90553C-R52-C42.bam	S
SA928-A90553C-R52-C44.bam	S
SA928-A90553C-R52-C46.bam	S
SA928-A90553C-R52-C47.bam	S
SA928-A90553C-R52-C48.bam	S
SA928-A90553C-R52-C49.bam	S
SA928-A90553C-R52-C50.bam	S
SA928-A90553C-R52-C51.bam	S
SA928-A90553C-R52-C52.bam	S
SA928-A90553C-R52-C54.bam	S
SA928-A90553C-R52-C57.bam	S
SA928-A90553C-R52-C63.bam	G1
SA928-A90553C-R52-C66.bam	G1
SA928-A90553C-R52-C67.bam	G1
SA928-A90553C-R52-C69.bam	S
SA928-A90553C-R53-C03.bam	G1
SA928-A90553C-R53-C05.bam	G1
SA928-A90553C-R53-C06.bam	G1
SA928-A90553C-R53-C07.bam	S
SA928-A90553C-R53-C08.bam	G1
SA928-A90553C-R53-C09.bam	G1
SA928-A90553C-R53-C10.bam	G1
SA928-A90553C-R53-C11.bam	G1
SA928-A90553C-R53-C12.bam	G1
SA928-A90553C-R53-C13.bam	G1
SA928-A90553C-R53-C14.bam	S
SA928-A90553C-R53-C15.bam	G1
SA928-A90553C-R53-C16.bam	G1
SA928-A90553C-R53-C17.bam	G1
SA928-A90553C-R53-C18.bam	G1
SA928-A90553C-R53-C19.bam	G1
SA928-A90553C-R53-C21.bam	G1
SA928-A90553C-R53-C22.bam	G1
SA928-A90553C-R53-C23.bam	G1
SA928-A90553C-R53-C24.bam	S
SA928-A90553C-R53-C25.bam	G1
SA928-A90553C-R53-C26.bam	S
SA928-A90553C-R53-C27.bam	G1
SA928-A90553C-R53-C28.bam	S
SA928-A90553C-R53-C29.bam	G1
SA928-A90553C-R53-C30.bam	G1
SA928-A90553C-R53-C31.bam	G1
SA928-A90553C-R53-C32.bam	G1
SA928-A90553C-R53-C35.bam	S
SA928-A90553C-R53-C37.bam	G1
SA928-A90553C-R53-C39.bam	S
SA928-A90553C-R53-C40.bam	G1
SA928-A90553C-R53-C41.bam	S
SA928-A90553C-R53-C42.bam	S
SA928-A90553C-R53-C43.bam	S
SA928-A90553C-R53-C44.bam	S
SA928-A90553C-R53-C45.bam	S
SA928-A90553C-R53-C46.bam	S
SA928-A90553C-R53-C47.bam	S
SA928-A90553C-R53-C48.bam	S
SA928-A90553C-R53-C49.bam	S
SA928-A90553C-R53-C50.bam	S
SA928-A90553C-R53-C51.bam	S
SA928-A90553C-R53-C52.bam	G1
SA928-A90553C-R53-C54.bam	S
SA928-A90553C-R53-C57.bam	S
SA928-A90553C-R53-C60.bam	G1
SA928-A90553C-R53-C63.bam	G1
SA928-A90553C-R53-C64.bam	G1
SA928-A90553C-R53-C65.bam	G1
SA928-A90553C-R53-C69.bam	S
SA928-A90553C-R54-C03.bam	G1
SA928-A90553C-R54-C05.bam	G1
SA928-A90553C-R54-C06.bam	G1
SA928-A90553C-R54-C07.bam	G1
SA928-A90553C-R54-C08.bam	G1
SA928-A90553C-R54-C09.bam	G1
SA928-A90553C-R54-C10.bam	G1
SA928-A90553C-R54-C11.bam	S
SA928-A90553C-R54-C12.bam	G1
SA928-A90553C-R54-C13.bam	G1
SA928-A90553C-R54-C14.bam	G1
SA928-A90553C-R54-C15.bam	G1
SA928-A90553C-R54-C16.bam	G1
SA928-A90553C-R54-C17.bam	G1
SA928-A90553C-R54-C18.bam	G1
SA928-A90553C-R54-C19.bam	G1
SA928-A90553C-R54-C21.bam	G1
SA928-A90553C-R54-C22.bam	G1
SA928-A90553C-R54-C24.bam	G1
SA928-A90553C-R54-C25.bam	S
SA928-A90553C-R54-C26.bam	G1
SA928-A90553C-R54-C27.bam	S
SA928-A90553C-R54-C28.bam	G1
SA928-A90553C-R54-C29.bam	G1
SA928-A90553C-R54-C30.bam	G1
SA928-A90553C-R54-C31.bam	G1
SA928-A90553C-R54-C32.bam	G1
SA928-A90553C-R54-C35.bam	G1
SA928-A90553C-R54-C37.bam	G1
SA928-A90553C-R54-C39.bam	S
SA928-A90553C-R54-C40.bam	S
SA928-A90553C-R54-C41.bam	S
SA928-A90553C-R54-C42.bam	S
SA928-A90553C-R54-C43.bam	S
SA928-A90553C-R54-C44.bam	S
SA928-A90553C-R54-C46.bam	S
SA928-A90553C-R54-C47.bam	S
SA928-A90553C-R54-C48.bam	S
SA928-A90553C-R54-C49.bam	S
SA928-A90553C-R54-C50.bam	S
SA928-A90553C-R54-C51.bam	S
SA928-A90553C-R54-C52.bam	S
SA928-A90553C-R54-C54.bam	S
SA928-A90553C-R54-C56.bam	G1
SA928-A90553C-R54-C60.bam	S
SA928-A90553C-R54-C61.bam	S
SA928-A90553C-R54-C63.bam	G1
SA928-A90553C-R55-C03.bam	G1
SA928-A90553C-R55-C05.bam	G1
SA928-A90553C-R55-C06.bam	G1
SA928-A90553C-R55-C07.bam	G1
SA928-A90553C-R55-C08.bam	G1
SA928-A90553C-R55-C09.bam	G1
SA928-A90553C-R55-C11.bam	G1
SA928-A90553C-R55-C12.bam	G1
SA928-A90553C-R55-C13.bam	G1
SA928-A90553C-R55-C15.bam	G1
SA928-A90553C-R55-C16.bam	G1
SA928-A90553C-R55-C21.bam	G1
SA928-A90553C-R55-C22.bam	G1
SA928-A90553C-R55-C23.bam	G1
SA928-A90553C-R55-C24.bam	S
SA928-A90553C-R55-C25.bam	G1
SA928-A90553C-R55-C26.bam	G1
SA928-A90553C-R55-C27.bam	G1
SA928-A90553C-R55-C28.bam	G1
SA928-A90553C-R55-C29.bam	G1
SA928-A90553C-R55-C30.bam	G1
SA928-A90553C-R55-C31.bam	G1
SA928-A90553C-R55-C32.bam	S
SA928-A90553C-R55-C35.bam	S
SA928-A90553C-R55-C37.bam	G1
SA928-A90553C-R55-C39.bam	S
SA928-A90553C-R55-C40.bam	S
SA928-A90553C-R55-C42.bam	S
SA928-A90553C-R55-C43.bam	S
SA928-A90553C-R55-C44.bam	S
SA928-A90553C-R55-C46.bam	S
SA928-A90553C-R55-C47.bam	S
SA928-A90553C-R55-C48.bam	S
SA928-A90553C-R55-C49.bam	S
SA928-A90553C-R55-C50.bam	S
SA928-A90553C-R55-C51.bam	S
SA928-A90553C-R55-C52.bam	S
SA928-A90553C-R55-C54.bam	S
SA928-A90553C-R55-C57.bam	G1
SA928-A90553C-R55-C59.bam	S
SA928-A90553C-R55-C60.bam	G1
SA928-A90553C-R55-C61.bam	S
SA928-A90553C-R55-C64.bam	G1
SA928-A90553C-R55-C66.bam	G1
SA928-A90553C-R56-C03.bam	G1
SA928-A90553C-R56-C05.bam	G1
SA928-A90553C-R56-C06.bam	G1
SA928-A90553C-R56-C07.bam	G1
SA928-A90553C-R56-C09.bam	G1
SA928-A90553C-R56-C10.bam	G1
SA928-A90553C-R56-C11.bam	G1
SA928-A90553C-R56-C12.bam	G1
SA928-A90553C-R56-C13.bam	G1
SA928-A90553C-R56-C14.bam	G1
SA928-A90553C-R56-C15.bam	S
SA928-A90553C-R56-C16.bam	G1
SA928-A90553C-R56-C17.bam	G1
SA928-A90553C-R56-C18.bam	G1
SA928-A90553C-R56-C19.bam	G1
SA928-A90553C-R56-C21.bam	G1
SA928-A90553C-R56-C22.bam	S
SA928-A90553C-R56-C23.bam	G1
SA928-A90553C-R56-C24.bam	G1
SA928-A90553C-R56-C25.bam	G1
SA928-A90553C-R56-C26.bam	G1
SA928-A90553C-R56-C27.bam	G1
SA928-A90553C-R56-C28.bam	G1
SA928-A90553C-R56-C29.bam	G1
SA928-A90553C-R56-C30.bam	S
SA928-A90553C-R56-C31.bam	G1
SA928-A90553C-R56-C32.bam	G1
SA928-A90553C-R56-C35.bam	G1
SA928-A90553C-R56-C37.bam	G1
SA928-A90553C-R56-C39.bam	S
SA928-A90553C-R56-C40.bam	G1
SA928-A90553C-R56-C41.bam	S
SA928-A90553C-R56-C42.bam	S
SA928-A90553C-R56-C43.bam	S
SA928-A90553C-R56-C44.bam	S
SA928-A90553C-R56-C46.bam	S
SA928-A90553C-R56-C47.bam	S
SA928-A90553C-R56-C48.bam	S
SA928-A90553C-R56-C49.bam	S
SA928-A90553C-R56-C50.bam	S
SA928-A90553C-R56-C51.bam	S
SA928-A90553C-R56-C52.bam	S
SA928-A90553C-R56-C54.bam	S
SA928-A90553C-R56-C56.bam	G1
SA928-A90553C-R56-C59.bam	S
SA928-A90553C-R56-C60.bam	G1
SA928-A90553C-R56-C61.bam	G1
SA928-A90553C-R56-C67.bam	G1
SA928-A90553C-R57-C03.bam	G1
SA928-A90553C-R57-C05.bam	G1
SA928-A90553C-R57-C06.bam	G1
SA928-A90553C-R57-C07.bam	G1
SA928-A90553C-R57-C08.bam	G1
SA928-A90553C-R57-C09.bam	G1
SA928-A90553C-R57-C10.bam	G1
SA928-A90553C-R57-C11.bam	G1
SA928-A90553C-R57-C12.bam	G1
SA928-A90553C-R57-C13.bam	G1
SA928-A90553C-R57-C14.bam	S
SA928-A90553C-R57-C15.bam	G1
SA928-A90553C-R57-C16.bam	G1
SA928-A90553C-R57-C17.bam	G1
SA928-A90553C-R57-C18.bam	G1
SA928-A90553C-R57-C19.bam	G1
SA928-A90553C-R57-C21.bam	S
SA928-A90553C-R57-C23.bam	G1
SA928-A90553C-R57-C24.bam	G1
SA928-A90553C-R57-C26.bam	G1
SA928-A90553C-R57-C27.bam	G1
SA928-A90553C-R57-C29.bam	G1
SA928-A90553C-R57-C30.bam	G1
SA928-A90553C-R57-C31.bam	G1
SA928-A90553C-R57-C32.bam	G1
SA928-A90553C-R57-C35.bam	G1
SA928-A90553C-R57-C37.bam	G1
SA928-A90553C-R57-C39.bam	S
SA928-A90553C-R57-C40.bam	S
SA928-A90553C-R57-C41.bam	S
SA928-A90553C-R57-C42.bam	S
SA928-A90553C-R57-C43.bam	S
SA928-A90553C-R57-C44.bam	S
SA928-A90553C-R57-C46.bam	S
SA928-A90553C-R57-C47.bam	S
SA928-A90553C-R57-C48.bam	G1
SA928-A90553C-R57-C49.bam	S
SA928-A90553C-R57-C50.bam	S
SA928-A90553C-R57-C51.bam	S
SA928-A90553C-R57-C54.bam	S
SA928-A90553C-R57-C61.bam	G1
SA928-A90553C-R57-C63.bam	G1
SA928-A90553C-R57-C64.bam	S
SA928-A90553C-R57-C68.bam	S
SA928-A90553C-R57-C69.bam	S
SA928-A90553C-R58-C03.bam	G1
SA928-A90553C-R58-C05.bam	S
SA928-A90553C-R58-C06.bam	G1
SA928-A90553C-R58-C07.bam	G1
SA928-A90553C-R58-C08.bam	G1
SA928-A90553C-R58-C09.bam	G1
SA928-A90553C-R58-C11.bam	G1
SA928-A90553C-R58-C13.bam	G1
SA928-A90553C-R58-C14.bam	G1
SA928-A90553C-R58-C15.bam	G1
SA928-A90553C-R58-C16.bam	G1
SA928-A90553C-R58-C17.bam	G1
SA928-A90553C-R58-C18.bam	G1
SA928-A90553C-R58-C19.bam	G1
SA928-A90553C-R58-C21.bam	G1
SA928-A90553C-R58-C22.bam	G1
SA928-A90553C-R58-C24.bam	G1
SA928-A90553C-R58-C25.bam	G1
SA928-A90553C-R58-C26.bam	G1
SA928-A90553C-R58-C28.bam	G1
SA928-A90553C-R58-C29.bam	G1
SA928-A90553C-R58-C30.bam	G1
SA928-A90553C-R58-C31.bam	G1
SA928-A90553C-R58-C32.bam	G1
SA928-A90553C-R58-C35.bam	G1
SA928-A90553C-R58-C37.bam	G1
SA928-A90553C-R58-C39.bam	S
SA928-A90553C-R58-C40.bam	G1
SA928-A90553C-R58-C41.bam	S
SA928-A90553C-R58-C42.bam	S
SA928-A90553C-R58-C43.bam	G1
SA928-A90553C-R58-C44.bam	S
SA928-A90553C-R58-C46.bam	S
SA928-A90553C-R58-C47.bam	S
SA928-A90553C-R58-C49.bam	S
SA928-A90553C-R58-C50.bam	S
SA928-A90553C-R58-C51.bam	S
SA928-A90553C-R58-C52.bam	S
SA928-A90553C-R58-C54.bam	S
SA928-A90553C-R58-C56.bam	G1
SA928-A90553C-R58-C59.bam	S
SA928-A90553C-R58-C63.bam	S
SA928-A90553C-R58-C67.bam	G1
SA928-A90553C-R58-C69.bam	G1
SA928-A90553C-R59-C03.bam	G1
SA928-A90553C-R59-C05.bam	G1
SA928-A90553C-R59-C06.bam	G1
SA928-A90553C-R59-C07.bam	G1
SA928-A90553C-R59-C08.bam	G1
SA928-A90553C-R59-C10.bam	G1
SA928-A90553C-R59-C11.bam	G1
SA928-A90553C-R59-C12.bam	G1
SA928-A90553C-R59-C13.bam	G1
SA928-A90553C-R59-C14.bam	G1
SA928-A90553C-R59-C15.bam	G1
SA928-A90553C-R59-C16.bam	G1
SA928-A90553C-R59-C17.bam	G1
SA928-A90553C-R59-C18.bam	G1
SA928-A90553C-R59-C19.bam	G1
SA928-A90553C-R59-C20.bam	G1
SA928-A90553C-R59-C21.bam	G1
SA928-A90553C-R59-C22.bam	S
SA928-A90553C-R59-C23.bam	G1
SA928-A90553C-R59-C24.bam	G1
SA928-A90553C-R59-C25.bam	G1
SA928-A90553C-R59-C26.bam	S
SA928-A90553C-R59-C27.bam	G1
SA928-A90553C-R59-C28.bam	G1
SA928-A90553C-R59-C29.bam	G1
SA928-A90553C-R59-C30.bam	G1
SA928-A90553C-R59-C31.bam	G1
SA928-A90553C-R59-C35.bam	G1
SA928-A90553C-R59-C37.bam	G1
SA928-A90553C-R59-C39.bam	S
SA928-A90553C-R59-C40.bam	S
SA928-A90553C-R59-C41.bam	S
SA928-A90553C-R59-C43.bam	S
SA928-A90553C-R59-C44.bam	S
SA928-A90553C-R59-C46.bam	S
SA928-A90553C-R59-C47.bam	S
SA928-A90553C-R59-C48.bam	S
SA928-A90553C-R59-C49.bam	G1
SA928-A90553C-R59-C51.bam	G1
SA928-A90553C-R59-C52.bam	S
SA928-A90553C-R59-C54.bam	S
SA928-A90553C-R59-C56.bam	G1
SA928-A90553C-R59-C57.bam	G1
SA928-A90553C-R59-C58.bam	S
SA928-A90553C-R59-C59.bam	G1
SA928-A90553C-R59-C61.bam	S
SA928-A90553C-R59-C64.bam	G1
SA928-A90553C-R59-C69.bam	S
SA928-A90553C-R60-C03.bam	G1
SA928-A90553C-R60-C06.bam	G1
SA928-A90553C-R60-C08.bam	G1
SA928-A90553C-R60-C09.bam	G1
SA928-A90553C-R60-C10.bam	G1
SA928-A90553C-R60-C11.bam	G1
SA928-A90553C-R60-C12.bam	G1
SA928-A90553C-R60-C13.bam	G1
SA928-A90553C-R60-C14.bam	G1
SA928-A90553C-R60-C15.bam	G1
SA928-A90553C-R60-C16.bam	G1
SA928-A90553C-R60-C17.bam	G1
SA928-A90553C-R60-C19.bam	G1
SA928-A90553C-R60-C21.bam	G1
SA928-A90553C-R60-C23.bam	G1
SA928-A90553C-R60-C24.bam	G1
SA928-A90553C-R60-C25.bam	G1
SA928-A90553C-R60-C26.bam	G1
SA928-A90553C-R60-C27.bam	G1
SA928-A90553C-R60-C28.bam	G1
SA928-A90553C-R60-C30.bam	G1
SA928-A90553C-R60-C31.bam	G1
SA928-A90553C-R60-C37.bam	G1
SA928-A90553C-R60-C40.bam	S
SA928-A90553C-R60-C41.bam	S
SA928-A90553C-R60-C42.bam	S
SA928-A90553C-R60-C43.bam	S
SA928-A90553C-R60-C44.bam	S
SA928-A90553C-R60-C46.bam	S
SA928-A90553C-R60-C47.bam	S
SA928-A90553C-R60-C48.bam	S
SA928-A90553C-R60-C49.bam	S
SA928-A90553C-R60-C50.bam	S
SA928-A90553C-R60-C51.bam	S
SA928-A90553C-R60-C52.bam	S
SA928-A90553C-R60-C54.bam	S
SA928-A90553C-R60-C58.bam	S
SA928-A90553C-R60-C59.bam	S
SA928-A90553C-R60-C63.bam	G1
SA928-A90553C-R60-C67.bam	G1
SA928-A90553C-R61-C03.bam	G1
SA928-A90553C-R61-C05.bam	G1
SA928-A90553C-R61-C06.bam	G1
SA928-A90553C-R61-C07.bam	G1
SA928-A90553C-R61-C08.bam	G1
SA928-A90553C-R61-C09.bam	G1
SA928-A90553C-R61-C10.bam	G1
SA928-A90553C-R61-C11.bam	G1
SA928-A90553C-R61-C12.bam	G1
SA928-A90553C-R61-C13.bam	S
SA928-A90553C-R61-C14.bam	G1
SA928-A90553C-R61-C15.bam	G1
SA928-A90553C-R61-C16.bam	G1
SA928-A90553C-R61-C17.bam	G1
SA928-A90553C-R61-C18.bam	G1
SA928-A90553C-R61-C19.bam	G1
SA928-A90553C-R61-C21.bam	G1
SA928-A90553C-R61-C22.bam	G1
SA928-A90553C-R61-C23.bam	G1
SA928-A90553C-R61-C24.bam	S
SA928-A90553C-R61-C26.bam	G1
SA928-A90553C-R61-C27.bam	G1
SA928-A90553C-R61-C28.bam	G1
SA928-A90553C-R61-C29.bam	G1
SA928-A90553C-R61-C30.bam	G1
SA928-A90553C-R61-C31.bam	G1
SA928-A90553C-R61-C32.bam	S
SA928-A90553C-R61-C35.bam	G1
SA928-A90553C-R61-C37.bam	G1
SA928-A90553C-R61-C39.bam	S
SA928-A90553C-R61-C40.bam	S
SA928-A90553C-R61-C41.bam	S
SA928-A90553C-R61-C42.bam	S
SA928-A90553C-R61-C43.bam	S
SA928-A90553C-R61-C44.bam	S
SA928-A90553C-R61-C46.bam	S
SA928-A90553C-R61-C47.bam	S
SA928-A90553C-R61-C48.bam	S
SA928-A90553C-R61-C49.bam	S
SA928-A90553C-R61-C50.bam	S
SA928-A90553C-R61-C51.bam	S
SA928-A90553C-R61-C54.bam	S
SA928-A90553C-R61-C56.bam	G1
SA928-A90553C-R61-C58.bam	G1
SA928-A90553C-R61-C59.bam	S
SA928-A90553C-R61-C60.bam	S
SA928-A90553C-R61-C61.bam	S
SA928-A90553C-R61-C63.bam	G1
SA928-A90553C-R61-C70.bam	S
SA928-A90553C-R62-C03.bam	G1
SA928-A90553C-R62-C05.bam	G1
SA928-A90553C-R62-C06.bam	G1
SA928-A90553C-R62-C07.bam	G1
SA928-A90553C-R62-C08.bam	G1
SA928-A90553C-R62-C09.bam	G1
SA928-A90553C-R62-C10.bam	G1
SA928-A90553C-R62-C11.bam	G1
SA928-A90553C-R62-C12.bam	S
SA928-A90553C-R62-C13.bam	G1
SA928-A90553C-R62-C14.bam	G1
SA928-A90553C-R62-C15.bam	G1
SA928-A90553C-R62-C16.bam	G1
SA928-A90553C-R62-C17.bam	G1
SA928-A90553C-R62-C18.bam	G1
SA928-A90553C-R62-C21.bam	G1
SA928-A90553C-R62-C23.bam	S
SA928-A90553C-R62-C24.bam	G1
SA928-A90553C-R62-C25.bam	G1
SA928-A90553C-R62-C27.bam	G1
SA928-A90553C-R62-C28.bam	S
SA928-A90553C-R62-C29.bam	G1
SA928-A90553C-R62-C30.bam	S
SA928-A90553C-R62-C31.bam	G1
SA928-A90553C-R62-C32.bam	G1
SA928-A90553C-R62-C37.bam	G1
SA928-A90553C-R62-C39.bam	S
SA928-A90553C-R62-C40.bam	S
SA928-A90553C-R62-C41.bam	S
SA928-A90553C-R62-C43.bam	S
SA928-A90553C-R62-C44.bam	S
SA928-A90553C-R62-C46.bam	S
SA928-A90553C-R62-C47.bam	S
SA928-A90553C-R62-C48.bam	G1
SA928-A90553C-R62-C49.bam	S
SA928-A90553C-R62-C50.bam	S
SA928-A90553C-R62-C51.bam	S
SA928-A90553C-R62-C56.bam	G1
SA928-A90553C-R62-C57.bam	S
SA928-A90553C-R62-C60.bam	G1
SA928-A90553C-R62-C61.bam	S
SA928-A90553C-R62-C63.bam	S
SA928-A90553C-R62-C66.bam	G1
SA928-A90553C-R62-C67.bam	S
SA928-A90553C-R63-C03.bam	G1
